Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,255;79;1;3,623;170;1;1;0;11,013;0,975;0,81;11,013;0,975;0,81;1,552
ObjB-2;0,226;70;2;2,998;146;2;2;0;65,286;1,2;0,543;65,286;1,2;0,543;1,115
ObjB-3;0,129;40;3;1,796;110;3;3;0;138,525;2,075;0;138,525;2,075;0;0,893
ObjB-4;0,262;81;4;3,192;164;4;4;0;193,914;1,358;0,432;193,914;1,358;0,432;1,203
ObjB-5;0,362;112;5;3,472;190;5;5;0;252,777;2,411;0,464;252,777;2,411;0,464;1,162
ObjB-6;0,155;48;6;2,158;102;6;6;0;318,125;1,667;0,479;318,125;1,667;0,479;0,729
ObjB-7;0,21;65;7;2,553;116;7;7;0;366,4;2,092;0,862;366,4;2,092;0,862;0,919
ObjB-8;0,763;236;8;6,459;282;8;8;0;29,492;2,941;2,131;29,492;2,941;2,131;1,746
ObjB-9;0,178;55;9;2,284;110;9;9;0;122,455;2,145;0,636;122,455;2,145;0,636;0,852
ObjB-10;0,578;179;10;5,074;282;10;10;0;174,665;3,905;0,581;174,665;3,905;0,581;1,386
ObjB-11;0,094;29;11;1,53;74;11;11;0;359,621;2,793;0,345;359,621;2,793;0,345;0,553
ObjB-12;0,643;199;12;5,38;284;12;12;0;155,513;4,186;0,749;155,513;4,186;0,749;1,363
ObjB-13;0,249;77;13;2,988;164;13;13;0;183,792;4;0,325;183,792;4;0,325;1,065
ObjB-14;0,359;111;14;4,281;216;14;14;0;310,234;6,649;0,541;310,234;6,649;0,541;1,143
ObjB-15;0,323;100;15;3,999;186;15;15;0;129,01;4,61;1,05;129,01;4,61;1,05;1,138
ObjB-16;0,307;95;16;3,606;176;16;16;0;147,632;8,284;0,632;147,632;8,284;0,632;1,105
ObjB-17;0,297;92;17;3,609;180;17;17;0;297,315;9,12;0,62;297,315;9,12;0,62;0,959
ObjB-18;0,646;200;18;5,819;302;18;18;0;273,255;7,51;0,76;273,255;7,51;0,76;1,347
ObjB-19;0,255;79;19;3,202;146;19;19;0;289,785;7,013;1,114;289,785;7,013;1,114;1,138
ObjB-20;0,439;136;20;4,997;290;20;20;0;69,551;9,846;0,324;69,551;9,846;0,324;1,442
ObjB-21;0,414;128;21;4,6;204;21;21;0;202,086;10,594;1,492;202,086;10,594;1,492;1,637
ObjB-22;0,617;191;22;5,89;320;22;22;0;349,88;11,398;0,717;349,88;11,398;0,717;1,285
ObjB-23;0,469;145;23;4,856;224;23;23;0;36,462;11,228;1,145;36,462;11,228;1,145;1,259
ObjB-24;0,326;101;24;3,587;178;24;24;0;122,396;10,426;0,663;122,396;10,426;0,663;0,992
ObjB-25;0,307;95;25;3,87;174;25;25;0;141,579;11,463;0,863;141,579;11,463;0,863;1,119
ObjB-26;0,469;145;26;4,683;276;26;26;0;14,041;12,041;0,338;14,041;12,041;0,338;1,335
ObjB-27;0,129;40;27;1,878;76;27;27;0;132,575;11,925;1,275;132,575;11,925;1,275;0,958
ObjB-28;0,372;115;28;4,222;218;28;28;0;188,383;14,391;0,557;188,383;14,391;0,557;1,16
ObjB-29;0,624;193;29;5,574;302;29;29;0;262,435;15,269;0,637;262,435;15,269;0,637;1,491
ObjB-30;0,116;36;30;1,679;84;30;30;0;89,472;13,611;0,361;89,472;13,611;0,361;0,599
ObjB-31;0,181;56;31;2,265;112;31;31;0;138,321;16,536;0,464;138,321;16,536;0,464;0,907
ObjB-32;0,284;88;32;3,333;162;32;32;0;197,045;17,125;0,648;197,045;17,125;0,648;1,008
ObjB-33;0,107;33;33;1,592;76;33;33;0;236,455;17,818;0,424;236,455;17,818;0,424;0,599
ObjB-34;0,372;115;34;4,26;214;34;34;0;366,713;19,504;0,609;366,713;19,504;0,609;1,691
ObjB-35;0,333;103;35;3,908;204;35;35;0;97,66;17,903;0,524;97,66;17,903;0,524;1,185
ObjB-36;0,414;128;36;4,617;232;36;36;0;245,375;20,359;0,672;245,375;20,359;0,672;1,229
ObjB-37;0,333;103;37;3,654;188;37;37;0;7,699;19,913;0,592;7,699;19,913;0,592;1,066
ObjB-38;0,439;136;38;4,236;208;38;38;0;80,618;19,456;0,853;80,618;19,456;0,853;1,239
ObjB-39;0,365;113;39;4,272;200;39;39;0;129,035;20,867;0,814;129,035;20,867;0,814;1,268
ObjB-40;0,042;13;40;1,066;46;40;40;0;147,538;21,231;0,308;147,538;21,231;0,308;0,523
ObjB-41;0,229;71;41;3,219;140;41;41;0;138,014;21,831;0,958;138,014;21,831;0,958;1,059
ObjB-42;0,637;197;42;5,826;314;42;42;0;215,457;24,893;0,624;215,457;24,893;0,624;1,443
ObjB-43;0,633;196;43;5,496;272;43;43;0;44,398;25,801;0,985;44,398;25,801;0,985;1,439
ObjB-44;0,184;57;44;2,921;154;44;44;0;198,684;24,965;0,228;198,684;24,965;0,228;1,105
ObjB-45;0,414;128;45;4,351;230;45;45;0;331,406;23,875;0,516;331,406;23,875;0,516;1,129
ObjB-46;0,065;20;46;1,195;58;46;46;0;157,5;25,65;0,25;157,5;25,65;0,25;0,48
ObjB-47;0,711;220;47;6,618;346;47;47;0;304,336;25,055;0,832;304,336;25,055;0,832;1,552
ObjB-48;0,181;56;48;2,263;108;48;48;0;151,821;27,571;0,661;151,821;27,571;0,661;0,839
ObjB-49;0,262;81;49;3,741;162;49;49;0;180,296;28,457;0,951;180,296;28,457;0,951;1,259
ObjB-50;0,504;156;50;5,522;248;50;50;0;282,064;27,949;1,179;282,064;27,949;1,179;1,554
ObjB-51;0,326;101;51;3,953;212;51;51;0;17,624;27,812;0,366;17,624;27,812;0,366;1,475
ObjB-52;0,756;234;52;7,056;398;52;52;0;115,44;28,427;0,521;115,44;28,427;0,521;1,871
ObjB-53;0,42;130;53;4,394;234;53;53;0;54,9;28,892;0,569;54,9;28,892;0,569;1,123
ObjB-54;0,798;247;54;6,542;354;54;54;0;356,842;28,251;0,717;356,842;28,251;0,717;1,609
ObjB-55;0,404;125;55;4,023;192;55;55;0;33,128;29,392;1,112;33,128;29,392;1,112;1,129
ObjB-56;0,546;169;56;4,533;262;56;56;0;342,296;28,976;0,473;342,296;28,976;0,473;1,285
ObjB-57;0,107;33;57;1,533;78;57;57;0;191,697;30,061;0,485;191,697;30,061;0,485;0,599
ObjB-58;0,414;128;58;4,293;236;58;58;0;250,734;31,086;0,414;250,734;31,086;0,414;1,329
ObjB-59;0,123;38;59;1,966;88;59;59;0;1,395;31,395;0,658;1,395;31,395;0,658;0,793
ObjB-60;0,291;90;60;3,233;164;60;60;0;23,889;33,044;0,567;23,889;33,044;0,567;1,148
ObjB-61;0,236;73;61;2,866;130;61;61;0;330,836;31,699;0,89;330,836;31,699;0,89;1,03
ObjB-62;0,087;27;62;1,446;70;62;62;0;210,259;34,407;0,333;210,259;34,407;0,333;0,634
ObjB-63;0,226;70;63;2,878;150;63;63;0;285,543;34,186;0,371;285,543;34,186;0,371;1,029
ObjB-64;0,52;161;64;4,76;234;64;64;0;293,727;35,329;0,901;293,727;35,329;0,901;1,239
ObjB-65;0,462;143;65;5,199;252;65;65;0;183,238;35,545;0,79;183,238;35,545;0,79;1,314
ObjB-66;0,507;157;66;4,676;264;66;66;0;239,268;33,166;0,446;239,268;33,166;0,446;1,3
ObjB-67;0,252;78;67;3,216;170;67;67;0;58,487;36,538;0,385;58,487;36,538;0,385;1,289
ObjB-68;0,381;118;68;3,826;204;68;68;0;42,966;38,237;0,525;42,966;38,237;0,525;1,199
ObjB-69;0,333;103;69;3,259;174;69;69;0;340,505;38,029;0,515;340,505;38,029;0,515;1,08
ObjB-70;0,262;81;70;2,955;142;70;70;0;355,778;39,222;0,667;355,778;39,222;0,667;0,871
ObjB-71;0,074;23;71;1,296;56;71;71;0;0,913;39,217;0,652;0,913;39,217;0,652;0,643
ObjB-72;0,414;128;72;4,483;212;72;72;0;142,477;38,445;0,836;142,477;38,445;0,836;1,115
ObjB-73;0,475;147;73;4,379;244;73;73;0;97,639;41,19;0,476;97,639;41,19;0,476;1,443
ObjB-74;0,323;100;74;3,633;186;74;74;0;163,44;39,93;0,58;163,44;39,93;0,58;0,987
ObjB-75;0,355;110;75;4,054;210;75;75;0;225,882;40,245;0,518;225,882;40,245;0,518;1,11
ObjB-76;0,142;44;76;2,014;100;76;76;0;246,205;40,5;0,432;246,205;40,5;0,432;0,793
ObjB-77;0,433;134;77;4,765;242;77;77;0;86,157;42,351;0,642;86,157;42,351;0,642;1,251
ObjB-78;0,498;154;78;5,017;254;78;78;0;234,344;41,065;0,714;234,344;41,065;0,714;1,385
ObjB-79;0,252;78;79;3,12;146;79;79;0;334,128;40,833;0,667;334,128;40,833;0,667;1,076
ObjB-80;0,246;76;80;2,948;164;80;80;0;128,039;43,197;0,303;128,039;43,197;0,303;1,029
ObjB-81;0,174;54;81;2,33;118;81;81;0;275,278;44,574;0,444;275,278;44,574;0,444;0,895
ObjB-82;0,73;226;82;6,142;298;82;82;0;17,398;44,593;1,124;17,398;44,593;1,124;1,398
ObjB-83;0,023;7;83;0,647;26;83;83;0;138;44,143;0,429;138;44,143;0,429;0,365
ObjB-84;0,288;89;84;3,642;168;84;84;0;240,82;44,865;0,798;240,82;44,865;0,798;1,094
ObjB-85;0,837;259;85;6,832;362;85;85;0;286,942;45,961;0,846;286,942;45,961;0,846;1,54
ObjB-86;0,32;99;86;3,355;164;86;86;0;363,04;44,182;0,828;363,04;44,182;0,828;1,045
ObjB-87;0,058;18;87;0,941;42;87;87;0;157;46;0,5;157;46;0,5;0,42
ObjB-88;0,061;19;88;1,128;48;88;88;0;211,895;46,158;0,632;211,895;46,158;0,632;0,668
ObjB-89;0,368;114;89;3,862;196;89;89;0;255,281;46,088;0,675;255,281;46,088;0,675;0,965
ObjB-90;0,301;93;90;3,561;168;90;90;0;91,785;47,419;0,731;91,785;47,419;0,731;1,03
ObjB-91;0,462;143;91;4,087;232;91;91;0;147,196;47,538;0,517;147,196;47,538;0,517;1,198
ObjB-92;0,194;60;92;2,524;136;92;92;0;198,35;45,9;0,3;198,35;45,9;0,3;1,024
ObjB-93;0,365;113;93;3,86;192;93;93;0;335,956;46,611;0,664;335,956;46,611;0,664;1,398
ObjB-94;0,504;156;94;4,827;244;94;94;0;61,128;48,231;0,795;61,128;48,231;0,795;1,269
ObjB-95;0,578;179;95;5,17;272;95;95;0;35,464;48,771;0,754;35,464;48,771;0,754;1,417
ObjB-96;0,194;60;96;2,428;112;96;96;0;319,1;49,333;0,767;319,1;49,333;0,767;0,813
ObjB-97;0,481;149;97;4,365;220;97;97;0;362,765;50,027;0,899;362,765;50,027;0,899;1,477
ObjB-98;0,262;81;98;3,393;160;98;98;0;123,642;50,506;0,728;123,642;50,506;0,728;1,418
ObjB-99;0,323;100;99;3,867;204;99;99;0;206,77;52,07;0,52;206,77;52,07;0,52;1,198
ObjB-100;0,504;156;100;4,557;234;100;100;0;225,526;53,372;0,91;225,526;53,372;0,91;1,327
ObjB-101;0,22;68;101;2,859;152;101;101;0;246,662;52,691;0,368;246,662;52,691;0,368;1,008
ObjB-102;0,297;92;102;3,496;196;102;102;0;306,348;49,674;0,413;306,348;49,674;0,413;1,066
ObjB-103;0,378;117;103;3,627;212;103;103;0;336,282;53,632;0,376;336,282;53,632;0,376;1,382
ObjB-104;0,362;112;104;3,853;180;104;104;0;10,857;52,357;1,018;10,857;52,357;1,018;1,211
ObjB-105;0,22;68;105;2,617;122;105;105;0;197,147;53,471;0,882;197,147;53,471;0,882;0,82
ObjB-106;0,501;155;106;5,261;254;106;106;0;238,832;53,613;0,852;238,832;53,613;0,852;1,492
ObjB-107;0,149;46;107;1,956;106;107;107;0;261,935;53,826;0,283;261,935;53,826;0,283;0,696
ObjB-108;0,291;90;108;3,433;228;108;108;0;271,144;54,189;0;271,144;54,189;0;1,313
ObjB-109;0,21;65;109;2,66;126;109;109;0;314,677;53,954;0,646;314,677;53,954;0,646;0,948
ObjB-110;0,449;139;110;4,942;266;110;110;0;158,151;57,029;0,468;158,151;57,029;0,468;1,621
ObjB-111;0,359;111;111;4,188;196;111;111;0;140,36;57,64;0,937;140,36;57,64;0,937;1,211
ObjB-112;0,317;98;112;3,048;162;112;112;0;64,163;58,082;0,5;64,163;58,082;0,5;0,942
ObjB-113;0,278;86;113;3,808;172;113;113;0;127,5;57,395;1,174;127,5;57,395;1,174;1,407
ObjB-114;0,462;143;114;4,562;242;114;114;0;186,448;60,028;0,601;186,448;60,028;0,601;1,382
