Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,194;60;1;2,229;120;1;1;0;28,75;2,267;0,383;28,75;2,267;0,383;0,864
ObjB-2;0,181;56;2;2,426;108;2;2;0;55,5;1,161;1,107;55,5;1,161;1,107;0,871
ObjB-3;0,123;38;3;1,923;84;3;3;0;65,158;0,763;0,711;65,158;0,763;0,711;0,871
ObjB-4;0,094;29;4;1,489;74;4;4;0;73,897;1,69;0,31;73,897;1,69;0,31;0,608
ObjB-5;0,048;15;5;1,001;40;5;5;0;111;0,6;0,8;111;0,6;0,8;0,643
ObjB-6;0,407;126;6;4,423;214;6;6;0;116,881;2,675;0,754;116,881;2,675;0,754;1,175
ObjB-7;0,439;136;7;4,931;212;7;7;0;251,103;1,941;1,412;251,103;1,941;1,412;1,407
ObjB-8;0,223;69;8;2,701;126;8;8;0;292,536;1,319;0,783;292,536;1,319;0,783;0,895
ObjB-9;0,181;56;9;2,383;104;9;9;0;335,464;1,946;0,875;335,464;1,946;0,875;0,895
ObjB-10;0,055;17;10;0,989;54;10;10;0;352,176;0,765;0;352,176;0,765;0;0,631
ObjB-11;0,162;50;11;2,383;104;11;11;0;125;1,66;0,82;125;1,66;0,82;0,82
ObjB-12;0,252;78;12;2,627;138;12;12;0;129,91;4,154;0,5;129,91;4,154;0,5;0,936
ObjB-13;0,252;78;13;3,113;134;13;13;0;329,782;4,59;1,615;329,782;4,59;1,615;1,175
ObjB-14;0,162;50;14;2,364;106;14;14;0;45,84;1,7;0,74;45,84;1,7;0,74;0,793
ObjB-15;0,191;59;15;2,718;120;15;15;0;99,508;4,864;0,881;99,508;4,864;0,881;0,871
ObjB-16;0,181;56;16;2,823;126;16;16;0;78,179;4,982;0,821;78,179;4,982;0,821;0,965
ObjB-17;0,423;131;17;4,674;226;17;17;0;42,412;7,634;0,802;42,412;7,634;0,802;1,293
ObjB-18;0,401;124;18;4,222;218;18;18;0;164,371;8,073;0,573;164,371;8,073;0,573;1,157
ObjB-19;0,514;159;19;5,237;282;19;19;0;231,101;6,541;0,553;231,101;6,541;0,553;1,349
ObjB-20;0,291;90;20;3,36;172;20;20;0;243,333;7,056;0,567;243,333;7,056;0,567;1,076
ObjB-21;0,284;88;21;3,558;164;21;21;0;273,557;7,182;0,852;273,557;7,182;0,852;1,105
ObjB-22;0,239;74;22;2,914;142;22;22;0;297;6,986;0,622;297;6,986;0,622;1,03
ObjB-23;0,065;20;23;1,109;50;23;23;0;316,9;7,35;0,5;316,9;7,35;0,5;0,48
ObjB-24;0,553;171;24;4,899;228;24;24;0;107,322;8,947;1,263;107,322;8,947;1,263;1,242
ObjB-25;0,498;154;25;5,292;238;25;25;0;256,052;8,701;1,481;256,052;8,701;1,481;1,437
ObjB-26;0,349;108;26;3,654;188;26;26;0;23,815;11,444;0,63;23,815;11,444;0,63;1,069
ObjB-27;0,388;120;27;4,097;214;27;27;0;152,983;11,925;0,575;152,983;11,925;0,575;1,153
ObjB-28;0,162;50;28;2,342;104;28;28;0;320,28;11,16;0,92;320,28;11,16;0,92;0,793
ObjB-29;0,029;9;29;0,793;32;29;29;0;273,889;12,222;0,444;273,889;12,222;0,444;0,379
ObjB-30;0,052;16;30;0,941;42;30;30;0;276,938;12,125;0,438;276,938;12,125;0,438;0,42
ObjB-31;0,1;31;31;1,612;74;31;31;0;344,839;13,516;0,581;344,839;13,516;0,581;0,684
ObjB-32;0,368;114;32;4,241;216;32;32;0;140,404;11,605;0,57;140,404;11,605;0,57;1,285
ObjB-33;0,679;210;33;5,397;278;33;33;0;206,867;13,714;0,933;206,867;13,714;0,933;1,211
ObjB-34;0,417;129;34;4,059;184;34;34;0;100,457;15,721;1,326;100,457;15,721;1,326;1,259
ObjB-35;0,511;158;35;4,626;248;35;35;0;81,601;14,576;0,57;81,601;14,576;0,57;1,424
ObjB-36;0,323;100;36;3,791;178;36;36;0;262,37;14,59;0,88;262,37;14,59;0,88;1,119
ObjB-37;0,288;89;37;3,479;168;37;37;0;282,191;16,933;0,73;282,191;16,933;0,73;1,161
ObjB-38;0,058;18;38;1,173;56;38;38;0;173,611;16,833;0,222;173,611;16,833;0,222;0,445
ObjB-39;0,423;131;39;4,123;224;39;39;0;221,771;16,954;0,534;221,771;16,954;0,534;1,335
ObjB-40;0,216;67;40;2,845;128;40;40;0;362,06;17,045;0,955;362,06;17,045;0,955;1,075
ObjB-41;0,333;103;41;3,738;192;41;41;0;275,087;19,155;0,621;275,087;19,155;0,621;1,162
ObjB-42;0,53;164;42;4,952;248;42;42;0;299,646;18,061;0,89;299,646;18,061;0,89;1,382
ObjB-43;0,268;83;43;2,586;138;43;43;0;64,036;18,518;0,494;64,036;18,518;0,494;0,864
ObjB-44;0,21;65;44;2,459;130;44;44;0;245,369;18,031;0,4;245,369;18,031;0,4;0,79
ObjB-45;0,346;107;45;3,819;192;45;45;0;232,467;20,346;0,645;232,467;20,346;0,645;1,08
ObjB-46;0,591;183;46;5,191;274;46;46;0;191,087;21,896;0,743;191,087;21,896;0,743;1,306
ObjB-47;0,756;234;47;6,305;332;47;47;0;314,889;21,038;0,782;314,889;21,038;0,782;1,516
ObjB-48;0,178;55;48;2,596;120;48;48;0;342,345;20,491;0,618;342,345;20,491;0,618;0,852
ObjB-49;0,355;110;49;3,628;178;49;49;0;43,718;23,373;0,764;43,718;23,373;0,764;1,066
ObjB-50;0,09;28;50;1,569;70;50;50;0;152,286;23,964;0,536;152,286;23,964;0,536;0,707
ObjB-51;0,155;48;51;2,038;106;51;51;0;245,479;24;0,354;245,479;24;0,354;0,793
ObjB-52;0,32;99;52;3,249;158;52;52;0;63;26,677;0,778;63;26,677;0,778;1,008
ObjB-53;0,184;57;53;2,593;150;53;53;0;140,509;25,667;0,105;140,509;25,667;0,105;1,003
ObjB-54;0,339;105;54;3,63;182;54;54;0;165,238;24,238;0,657;165,238;24,238;0,657;1,03
ObjB-55;0,462;143;55;4,5;206;55;55;0;306,427;24;1,182;306,427;24;1,182;1,161
ObjB-56;0,09;28;56;1,652;74;56;56;0;202,679;25,821;0,464;202,679;25,821;0,464;0,659
ObjB-57;0,197;61;57;2,783;126;57;57;0;232,23;28,279;0,672;232,23;28,279;0,672;0,895
ObjB-58;0,207;64;58;2,72;124;58;58;0;250,703;28,375;0,781;250,703;28,375;0,781;1,013
ObjB-59;0,349;108;59;3,752;182;59;59;0;298,102;26,472;0,815;298,102;26,472;0,815;1,171
ObjB-60;0,097;30;60;1,695;78;60;60;0;345,5;28,467;0,4;345,5;28,467;0,4;0,599
ObjB-61;0,365;113;61;3,367;184;61;61;0;216,717;28,478;0,487;216,717;28,478;0,487;1,024
ObjB-62;0,301;93;62;3,094;170;62;62;0;118,871;30,204;0,452;118,871;30,204;0,452;1,07
ObjB-63;0,333;103;63;3,484;176;63;63;0;154,184;30,408;0,621;154,184;30,408;0,621;1,229
ObjB-64;0,246;76;64;2,768;136;64;64;0;224,882;30,355;0,592;224,882;30,355;0,592;0,959
ObjB-65;0,469;145;65;4,909;244;65;65;0;352,841;30,517;0,69;352,841;30,517;0,69;1,199
ObjB-66;0,246;76;66;2,828;134;66;66;0;10,474;31,553;0,776;10,474;31,553;0,776;0,895
ObjB-67;0,691;214;67;6,482;288;67;67;0;96,439;31,752;1,724;96,439;31,752;1,724;1,492
ObjB-68;0,491;152;68;5,16;256;68;68;0;276,27;31,099;0,724;276,27;31,099;0,724;1,451
ObjB-69;0,194;60;69;2,413;156;69;69;0;54,65;33,317;0;54,65;33,317;0;1,038
ObjB-70;0,136;42;70;1,868;94;70;70;0;75,429;33,429;0,381;75,429;33,429;0,381;0,634
ObjB-71;0,023;7;71;0,524;26;71;71;0;337;35;0;337;35;0;0,294
ObjB-72;0,116;36;72;1,786;94;72;72;0;125,861;34,306;0,222;125,861;34,306;0,222;0,665
ObjB-73;0,233;72;73;2,83;138;73;73;0;63,361;35,764;0,639;63,361;35,764;0,639;0,965
ObjB-74;0,162;50;74;3,025;122;74;74;0;71,36;36,3;1,04;71,36;36,3;1,04;1,075
ObjB-75;0,675;209;75;5,788;284;75;75;0;207,416;35,933;1,048;207,416;35,933;1,048;1,293
ObjB-76;0,068;21;76;1,688;66;76;76;0;367,714;35;2,333;367,714;35;2,333;1,312
ObjB-77;0,288;89;77;3,556;160;77;77;0;69,978;41,393;0,876;69,978;41,393;0,876;1,198
ObjB-78;0,265;82;78;3,644;206;78;78;0;82,488;38,915;0,171;82,488;38,915;0,171;1,298
ObjB-79;0,436;135;79;4,816;224;79;79;0;156,615;38,43;1,111;156,615;38,43;1,111;1,148
ObjB-80;0,401;124;80;4,531;224;80;80;0;231,718;38,968;0,726;231,718;38,968;0,726;1,183
ObjB-81;0,41;127;81;4,418;206;81;81;0;286,417;39,276;1,331;286,417;39,276;1,331;1,334
ObjB-82;0,22;68;82;2,603;132;82;82;0;87,588;41,162;0,456;87,588;41,162;0,456;0,987
ObjB-83;0,22;68;83;2,682;128;83;83;0;135,794;42,382;0,676;135,794;42,382;0,676;0,965
ObjB-84;0,068;21;84;1,499;56;84;84;0;367,476;41,286;1,571;367,476;41,286;1,571;0,929
ObjB-85;0,617;191;85;5,732;328;85;85;0;116,257;43,461;0,482;116,257;43,461;0,482;1,327
ObjB-86;0,275;85;86;3,261;178;86;86;0;307,765;40,988;0,376;307,765;40,988;0,376;0,979
ObjB-87;0,268;83;87;3,175;170;87;87;0;48,133;42,771;0,446;48,133;42,771;0,446;1,03
ObjB-88;0,459;142;88;5,113;244;88;88;0;272,056;41,232;0,93;272,056;41,232;0,93;1,437
ObjB-89;0,478;148;89;4,758;230;89;89;0;318,527;41,743;0,993;318,527;41,743;0,993;1,439
ObjB-90;0,152;47;90;1,973;100;90;90;0;55,894;42,809;0,404;55,894;42,809;0,404;0,729
