Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,09667;27;1;1,502271;70;1;1;0;133,666667;1,111111;0,296296;133,666667;1,111111;0,296296;0,557045
ObjB-2;0,118152;33;2;1,585627;70;2;2;0;142,363636;1,424242;0,484848;142,363636;1,424242;0,484848;0,573316
ObjB-3;0,010741;3;3;0,333797;14;3;3;0;147;0;0;147;0;0;0,218491
ObjB-4;0,118152;33;4;2,193362;86;4;4;0;204,969697;0,333333;0,69697;204,969697;0,333333;0,69697;1,02796
ObjB-5;0,042964;12;5;0,894165;40;5;5;0;234,166667;1,166667;0,166667;234,166667;1,166667;0,166667;0,457543
ObjB-6;0,247046;69;6;3,057969;134;6;6;0;329,913043;1,608696;0,666667;329,913043;1,608696;0,666667;0,990252
ObjB-7;0,211242;59;7;2,962864;140;7;7;0;58,813559;1,423729;0,440678;58,813559;1,423729;0,440678;1,172365
ObjB-8;0,179019;50;8;2,455923;108;8;8;0;112,54;1,76;0,56;112,54;1,76;0,56;0,978125
ObjB-9;0,128893;36;9;2,03877;94;9;9;0;229,694444;2,25;0,361111;229,694444;2,25;0,361111;0,704113
ObjB-10;0,218403;61;10;2,766222;134;10;10;0;149,295082;4,229508;0,360656;149,295082;4,229508;0,360656;0,880765
ObjB-11;0,465449;130;11;4,351849;204;11;11;0;343,269231;4,569231;0,907692;343,269231;4,569231;0,907692;1,197544
ObjB-12;0,787682;220;12;7,475366;340;12;12;0;212,472727;7,713636;0,918182;212,472727;7,713636;0,918182;1,731341
ObjB-13;0,443966;124;13;4,489004;212;13;13;0;263,822581;4,927419;0,677419;263,822581;4,927419;0,677419;1,140557
ObjB-14;2,749728;768;14;15,208718;754;14;14;0;289,686198;6,502604;1,264323;289,686198;6,502604;1,264323;2,709563
ObjB-15;0,411743;115;15;4,316603;222;15;15;0;48,504348;7,826087;0,443478;48,504348;7,826087;0,443478;1,274011
ObjB-16;0,691012;193;16;5,639298;256;16;16;0;100,84456;7,212435;1,170984;100,84456;7,212435;1,170984;1,320762
ObjB-17;0,325814;91;17;3,695633;156;17;17;0;322,67033;4,945055;0,945055;322,67033;4,945055;0,945055;1,11874
ObjB-18;0,236305;66;18;3,12426;164;18;18;0;311,19697;7,242424;0,181818;311,19697;7,242424;0,181818;0,986488
ObjB-19;0,630146;176;19;5,365731;268;19;19;0;39,755682;6,613636;0,8125;39,755682;6,613636;0,8125;1,414049
ObjB-20;0,472609;132;20;4,822429;212;20;20;0;109,477273;8,575758;0,94697;109,477273;8,575758;0,94697;1,368276
ObjB-21;0,196921;55;21;2,408556;118;21;21;0;137,327273;8,054545;0,363636;137,327273;8,054545;0,363636;0,853235
ObjB-22;0,139635;39;22;2,205854;108;22;22;0;171,564103;8,307692;0,25641;171,564103;8,307692;0,25641;0,84297
