Label;Volume (unit);Volume (pixel);Mean;SurfaceArea;surfaceAreaPxl;Min;Max;Std Deviation;X;Y;Z;Xmass;Ymass;Zmass;Feret
ObjB-1;0,006;2;1;0,23;10;1;1;0;4,5;0;0;4,5;0;0;0,104
ObjB-2;0,019;6;2;0,565;26;2;2;0;28,5;0;0;28,5;0;0;0,519
ObjB-3;0,194;60;3;2,922;120;3;3;0;224,733;0,717;1,333;224,733;0,717;1,333;1,356
ObjB-4;0,045;14;4;0,96;40;4;4;0;1,5;1,071;0,571;1,5;1,071;0,571;0,684
ObjB-5;0,032;10;5;0,896;34;5;5;0;10;0,1;0,9;10;0,1;0,9;0,635
ObjB-6;0,068;21;6;1,959;76;6;6;0;23;3,286;1,476;23;3,286;1,476;1,278
ObjB-7;0,481;149;7;4,914;218;7;7;0;232,255;2,148;1,577;232,255;2,148;1,577;1,617
ObjB-8;0,178;55;8;2,732;110;8;8;0;5,164;2,109;1,418;5,164;2,109;1,418;1,287
ObjB-9;0,184;57;9;3,403;142;9;9;0;81,281;2,509;0,965;81,281;2,509;0,965;1,161
ObjB-10;0,194;60;10;3,42;136;10;10;0;201,533;1,8;1,55;201,533;1,8;1,55;1,617
ObjB-11;0,045;14;11;1,087;48;11;11;0;209,286;2,286;0,429;209,286;2,286;0,429;0,48
ObjB-12;0,029;9;12;0,982;42;12;12;0;10,667;3;0,444;10,667;3;0,444;0,445
ObjB-13;0,078;24;13;1,566;66;13;13;0;18,208;4,167;0,75;18,208;4,167;0,75;0,958
ObjB-14;0,33;102;14;4,33;194;14;14;0;86,275;2,618;1,118;86,275;2,618;1,118;1,175
ObjB-15;0,229;71;15;4,701;202;15;15;0;95,465;2,577;1,141;95,465;2,577;1,141;2,039
ObjB-16;0,123;38;16;2,342;104;16;16;0;340,211;2,316;0,553;340,211;2,316;0,553;0,707
ObjB-17;0,174;54;17;2,323;106;17;17;0;188,185;4,241;0,815;188,185;4,241;0,815;0,759
ObjB-18;0,12;37;18;2,392;120;18;18;0;72,432;3,946;0,108;72,432;3,946;0,108;0,806
ObjB-19;0,333;103;19;3,793;182;19;19;0;195,058;3,971;0,883;195,058;3,971;0,883;1,171
ObjB-20;0,061;19;20;1,772;70;20;20;0;249,158;5,316;0,895;249,158;5,316;0,895;0,852
ObjB-21;0,236;73;21;4,052;172;21;21;0;447,959;6,014;1,178;447,959;6,014;1,178;1,312
ObjB-22;0,087;27;22;2,004;84;22;22;0;455,222;4,074;0,815;455,222;4,074;0,815;0,82
ObjB-23;0,058;18;23;1,631;72;23;23;0;9,667;7,833;0,222;9,667;7,833;0,222;0,837
ObjB-24;0,33;102;24;5,443;252;24;24;0;60,275;6,49;0,824;60,275;6,49;0,824;1,263
ObjB-25;0,09;28;25;1,985;86;25;25;0;218,071;5,286;0,5;218,071;5,286;0,5;0,744
ObjB-26;0,078;24;26;2,21;88;26;26;0;338,208;6,75;2,125;338,208;6,75;2,125;1,222
ObjB-27;0,123;38;27;2,313;90;27;27;0;453,579;7;1,474;453,579;7;1,474;1,235
ObjB-28;0,097;30;28;1,798;80;28;28;0;96,333;9,2;0,533;96,333;9,2;0,533;0,675
ObjB-29;0,01;3;29;0,314;14;29;29;0;283;9;0;283;9;0;0,208
ObjB-30;0,275;85;30;3,633;152;30;30;0;465,341;8,2;1,529;465,341;8,2;1,529;1,56
ObjB-31;0,071;22;31;1,542;60;31;31;0;0,409;10,545;1,136;0,409;10,545;1,136;0,958
ObjB-32;0,013;4;32;0,501;20;32;32;0;3,25;10;0,5;3,25;10;0,5;0,379
ObjB-33;0,362;112;33;4,677;196;33;33;0;17,545;11,107;1,5;17,545;11,107;1,5;1,372
ObjB-34;0,149;46;34;3,113;134;34;34;0;101,652;11,261;0,63;101,652;11,261;0,63;0,919
ObjB-35;0,078;24;35;1,327;74;35;35;0;220,167;10,75;0;220,167;10,75;0;0,756
ObjB-36;0,171;53;36;3,343;144;36;36;0;469,755;11,302;0,925;469,755;11,302;0,925;1,27
ObjB-37;0,071;22;37;1,71;68;37;37;0;5,364;12,182;0,727;5,364;12,182;0,727;0,73
ObjB-38;0,107;33;38;1,801;84;38;38;0;25,606;11,576;0,394;25,606;11,576;0,394;0,634
ObjB-39;0,036;11;39;0,838;40;39;39;0;281;12,545;0,091;281;12,545;0,091;0,379
ObjB-40;0,09;28;40;2,045;84;40;40;0;285,5;12,286;0,714;285,5;12,286;0,714;0,997
ObjB-41;0,446;138;41;6,459;282;41;41;0;274,319;14,268;1,014;274,319;14,268;1,014;1,818
ObjB-42;0,048;15;42;1,296;56;42;42;0;288,8;14;0,667;288,8;14;0,667;0,707
ObjB-43;0,249;77;43;3,784;166;43;43;0;313,117;12,831;0,987;313,117;12,831;0,987;1,085
ObjB-44;0,375;116;44;6,155;250;44;44;0;451,603;14,112;1,914;451,603;14,112;1,914;1,893
ObjB-45;0,259;80;45;3,587;144;45;45;0;465,113;14,188;1,575;465,113;14,188;1,575;1,56
ObjB-46;0,013;4;46;0,46;20;46;46;0;7,75;15,25;0;7,75;15,25;0;0,294
ObjB-47;0,149;46;47;3,152;130;47;47;0;95,391;15,304;1,043;95,391;15,304;1,043;1,085
ObjB-48;0,032;10;48;1,001;40;48;48;0;263,9;15;0,5;263,9;15;0,5;0,684
ObjB-49;0,09;28;49;2,356;94;49;49;0;459,036;15,25;1,143;459,036;15,25;1,143;1,244
ObjB-50;0,048;15;50;1,276;58;50;50;0;194,333;16,267;0,267;194,333;16,267;0,267;0,793
ObjB-51;0,21;65;51;2,553;116;51;51;0;221,954;15,415;0,969;221,954;15,415;0,969;0,919
ObjB-52;0,12;37;52;2,067;86;52;52;0;4,811;17,919;0,946;4,811;17,919;0,946;1,013
ObjB-53;0,197;61;53;3,571;150;53;53;0;209,23;16,918;1,066;209,23;16,918;1,066;1,336
ObjB-54;0,21;65;54;3,221;144;54;54;0;477,585;17,2;0,877;477,585;17,2;0,877;1,099
ObjB-55;0,116;36;55;2,34;100;55;55;0;203,806;19,167;0,639;203,806;19,167;0,639;0,759
ObjB-56;0,139;43;56;2,011;96;56;56;0;215,674;17,674;0,442;215,674;17,674;0,442;0,722
ObjB-57;0,223;69;57;3,116;138;57;57;0;356,913;18,217;0,855;356,913;18,217;0,855;1,094
ObjB-58;0,33;102;58;4,212;202;58;58;0;21,902;20,059;0,941;21,902;20,059;0,941;1,211
ObjB-59;0,11;34;59;2,359;98;59;59;0;51,676;18,618;1,059;51,676;18,618;1,059;1,075
ObjB-60;0,116;36;60;2,194;94;60;60;0;56,25;18,694;0,889;56,25;18,694;0,889;1,002
ObjB-61;0,029;9;61;0,773;34;61;61;0;453,667;18,444;0,333;453,667;18,444;0,333;0,445
ObjB-62;0,149;46;62;2,217;100;62;62;0;9;20,717;0,63;9;20,717;0,63;0,8
ObjB-63;0,171;53;63;2,141;108;63;63;0;196,623;20,245;0,434;196,623;20,245;0,434;0,722
ObjB-64;0,21;65;64;4,301;180;64;64;0;469,015;20,231;1,277;469,015;20,231;1,277;1,307
ObjB-65;0,055;17;65;1,315;54;65;65;0;219,471;20,647;0,941;219,471;20,647;0,941;0,684
ObjB-66;0,094;29;66;1,648;66;66;66;0;361,828;19;1,207;361,828;19;1,207;0,958
ObjB-67;0,048;15;67;0,987;50;67;67;0;459,867;21,133;0,067;459,867;21,133;0,067;0,519
ObjB-68;0,029;9;68;0,876;36;68;68;0;464,667;19,889;0,778;464,667;19,889;0,778;0,929
ObjB-69;0,2;62;69;3,551;152;69;69;0;12,71;23,435;0,871;12,71;23,435;0,871;1,085
ObjB-70;0,029;9;70;0,63;32;70;70;0;57,333;23,444;0;57,333;23,444;0;0,328
ObjB-71;0,055;17;71;1,315;54;71;71;0;95,824;21,941;0,588;95,824;21,941;0,588;0,676
ObjB-72;0,029;9;72;0,692;34;72;72;0;301,667;23,333;0;301,667;23,333;0;0,519
ObjB-73;0,297;92;73;4,895;220;73;73;0;330,739;22,609;1,196;330,739;22,609;1,196;1,211
ObjB-74;0,136;42;74;2,344;108;74;74;0;363,381;23,119;0,667;363,381;23,119;0,667;1,013
ObjB-75;0,162;50;75;2,49;114;75;75;0;226,6;24,78;0,68;226,6;24,78;0,68;0,806
ObjB-76;0,317;98;76;3,743;166;76;76;0;240,316;24,653;1,163;240,316;24,653;1,163;1,198
ObjB-77;0,355;110;77;4,845;204;77;77;0;350,991;23,127;1,6;350,991;23,127;1,6;1,437
ObjB-78;0,097;30;78;2,189;86;78;78;0;356,3;23,4;1,033;356,3;23,4;1,033;1,002
ObjB-79;0,074;23;79;2,069;90;79;79;0;213,87;26,435;0,783;213,87;26,435;0,783;1,039
ObjB-80;0,323;100;80;3,625;174;80;80;0;287,64;25,65;0,77;287,64;25,65;0,77;1,044
ObjB-81;0,446;138;81;5,012;212;81;81;0;312,841;25,754;1,522;312,841;25,754;1,522;1,492
ObjB-82;0,055;17;82;1,628;68;82;82;0;322,235;26;1;322,235;26;1;1,535
ObjB-83;0,019;6;83;0,606;26;83;83;0;185,167;27;0,167;185,167;27;0,167;0,334
ObjB-84;0,013;4;84;0,438;18;84;84;0;358,25;25,25;0,25;358,25;25,25;0,25;0,317
ObjB-85;0,488;151;85;5,086;234;85;85;0;441,02;27,04;1,146;441,02;27,04;1,146;1,374
ObjB-86;0,229;71;86;2,976;144;86;86;0;88,859;27,437;0,577;88,859;27,437;0,577;0,907
ObjB-87;0,136;42;87;2,239;102;87;87;0;305,929;27,19;0,69;305,929;27,19;0,69;0,871
ObjB-88;0,352;109;88;3,834;182;88;88;0;69,33;26,606;0,862;69,33;26,606;0,862;1,039
ObjB-89;0,029;9;89;0,795;36;89;89;0;95,444;27,444;0,222;95,444;27,444;0,222;0,48
ObjB-90;0,381;118;90;5,228;232;90;90;0;116,297;29,246;1,339;116,297;29,246;1,339;1,268
ObjB-91;0,197;61;91;2,653;114;91;91;0;296,23;28,197;1,262;296,23;28,197;1,262;1,099
ObjB-92;0,126;39;92;2,337;96;92;92;0;318,308;28,564;0,897;318,308;28,564;0,897;0,975
ObjB-93;0,126;39;93;2,052;96;93;93;0;206,641;29,154;0,487;206,641;29,154;0,487;0,895
ObjB-94;0,129;40;94;2,337;96;94;94;0;98,425;29,95;0,85;98,425;29,95;0,85;0,895
ObjB-95;0,184;57;95;2,493;118;95;95;0;236,193;31,105;0,614;236,193;31,105;0,614;0,82
ObjB-96;0,162;50;96;2,989;130;96;96;0;469,54;30,3;0,82;469,54;30,3;0,82;0,839
ObjB-97;0,346;107;97;3,987;166;97;97;0;107,636;30,364;1,579;107,636;30,364;1,579;1,324
ObjB-98;0,313;97;98;4,071;170;98;98;0;201,948;31,454;1,649;201,948;31,454;1,649;1,372
ObjB-99;0,01;3;99;0,376;16;99;99;0;256;31,333;0;256;31,333;0;0,232
ObjB-100;0,107;33;100;2,337;96;100;100;0;309,758;31,394;0,727;309,758;31,394;0,727;0,793
ObjB-101;0,032;10;101;1,315;54;101;101;0;338,4;29,7;0,8;338,4;29,7;0,8;0,793
ObjB-102;0,149;46;102;2,512;116;102;102;0;352,217;30,804;0,543;352,217;30,804;0,543;0,813
ObjB-103;0,078;24;103;1,712;72;103;103;0;461,583;30,583;0,542;461,583;30,583;0,542;0,737
ObjB-104;0,052;16;104;1,025;46;104;104;0;74,125;31,938;0,5;74,125;31,938;0,5;0,445
ObjB-105;0,194;60;105;2,673;112;105;105;0;243,633;31,483;1,217;243,633;31,483;1,217;1,013
ObjB-106;0,226;70;106;3,032;134;106;106;0;476,143;31,9;0,914;476,143;31,9;0,914;1,044
ObjB-107;0,048;15;107;1,607;66;107;107;0;10,933;33,667;0,533;10,933;33,667;0,533;0,684
ObjB-108;0,068;21;108;1,379;60;108;108;0;336,286;32,333;0,524;336,286;32,333;0,524;0,707
ObjB-109;0,33;102;109;4,452;194;109;109;0;6,069;32,794;1,265;6,069;32,794;1,265;1,437
ObjB-110;0,162;50;110;2,134;96;110;110;0;68,22;34,7;0,8;68,22;34,7;0,8;0,852
ObjB-111;0,278;86;111;3,927;168;111;111;0;100,244;34,616;1,047;100,244;34,616;1,047;1,474
ObjB-112;0,223;69;112;2,869;134;112;112;0;298,536;34,072;0,855;298,536;34,072;0,855;0,895
ObjB-113;0,582;180;113;7,187;308;113;113;0;416,106;34,972;1,994;416,106;34,972;1,994;1,718
ObjB-114;0,081;25;114;1,983;82;114;114;0;484,44;35,6;1,32;484,44;35,6;1,32;1,044
ObjB-115;0,055;17;115;0,989;54;115;115;0;53,529;35,765;0;53,529;35,765;0;0,559
ObjB-116;0,213;66;116;3,326;150;116;116;0;325,606;35,742;0,742;325,606;35,742;0,742;1,059
ObjB-117;0,026;8;117;0,793;32;117;117;0;332,625;34,5;0,625;332,625;34,5;0,625;0,676
ObjB-118;0,01;3;118;0,314;14;118;118;0;338,667;35,333;0;338,667;35,333;0;0,147
ObjB-119;0,462;143;119;4,56;204;119;119;0;441,797;34,93;1,371;441,797;34,93;1,371;1,287
ObjB-120;0,239;74;120;3,075;138;120;120;0;20,081;35,676;1;20,081;35,676;1;1,059
ObjB-121;0,162;50;121;2,462;100;121;121;0;63,4;36,06;1,24;63,4;36,06;1,24;1,059
ObjB-122;0,145;45;122;2,158;102;122;122;0;112;35,2;0,578;112;35,2;0,578;1,085
ObjB-123;0,278;86;123;4,701;202;123;123;0;381,988;35,756;1,314;381,988;35,756;1,314;1,344
ObjB-124;0,006;2;124;0,23;10;124;124;0;193,5;37;0;193,5;37;0;0,104
ObjB-125;0,142;44;125;2,57;110;125;125;0;401,091;35,636;0,886;401,091;35,636;0,886;1,039
ObjB-126;0,145;45;126;2,613;114;126;126;0;448,533;36,644;0,844;448,533;36,644;0,844;0,958
ObjB-127;0,249;77;127;3,235;168;127;127;0;305,844;40,299;0,403;305,844;40,299;0,403;0,987
ObjB-128;0,019;6;128;0,73;30;128;128;0;28,667;40;0,5;28,667;40;0,5;0,379
ObjB-129;0,187;58;129;3,384;144;129;129;0;104,759;40,276;0,81;104,759;40,276;0,81;1,105
ObjB-130;0,178;55;130;2,301;104;130;130;0;200,018;38,145;0,8;200,018;38,145;0,8;0,793
ObjB-131;0,514;159;131;6,842;276;131;131;0;215,365;38,358;1,836;215,365;38,358;1,836;2,222
ObjB-132;0,226;70;132;3,305;148;132;132;0;312,271;39,857;0,971;312,271;39,857;0,971;0,948
ObjB-133;0,365;113;133;5,455;238;133;133;0;388,257;40,124;1,372;388,257;40,124;1,372;1,356
ObjB-134;0,129;40;134;2,131;92;134;134;0;405,45;39,325;0,775;405,45;39,325;0,775;0,8
ObjB-135;0,184;57;135;2,404;106;135;135;0;478,719;38,93;1,018;478,719;38,93;1,018;0,8
ObjB-136;0,394;122;136;5,228;232;136;136;0;5;41,377;1,311;5;41,377;1,311;1,641
ObjB-137;0,084;26;137;1,655;78;137;137;0;14,346;38,577;0,308;14,346;38,577;0,308;0,553
ObjB-138;0,149;46;138;2,263;108;138;138;0;65,043;40,304;0,5;65,043;40,304;0,5;0,759
ObjB-139;0,071;22;139;1,319;62;139;139;0;74,182;40,227;0,318;74,182;40,227;0,318;0,634
ObjB-140;0,41;127;140;4,976;220;140;140;0;206,78;39,819;1,102;206,78;39,819;1,102;1,372
ObjB-141;0,288;89;141;3,448;150;141;141;0;226,978;40,528;1,281;226,978;40,528;1,281;1,085
ObjB-142;0,223;69;142;3,427;148;142;142;0;237,333;39,304;1,13;237,333;39,304;1,13;1,002
ObjB-143;0,129;40;143;2,009;92;143;143;0;343,025;40,275;0,6;343,025;40,275;0,6;0,759
ObjB-144;0,226;70;144;3,714;152;144;144;0;363;41,529;1,457;363;41,529;1,457;1,324
ObjB-145;0,016;5;145;0,501;20;145;145;0;401,6;39,2;0,4;401,6;39,2;0,4;0,334
ObjB-146;0,09;28;146;1,669;68;146;146;0;241,786;40,679;0,893;241,786;40,679;0,893;0,947
ObjB-147;0,107;33;147;2,359;98;147;147;0;246,576;41,606;1,091;246,576;41,606;1,091;1,085
ObjB-148;0,339;105;148;5,252;238;148;148;0;357,648;40,019;1,19;357,648;40,019;1,19;1,66
ObjB-149;0,103;32;149;2,629;108;149;149;0;397,188;38,969;0,844;397,188;38,969;0,844;1,287
ObjB-150;0,026;8;150;0,668;28;150;150;0;451,25;40,625;0,375;451,25;40,625;0,375;0,365
ObjB-151;0,094;29;151;1,94;78;151;151;0;108,931;41,793;0,897;108,931;41,793;0,897;0,947
ObjB-152;0,336;104;152;6,207;270;152;152;0;257,76;42,654;1,087;257,76;42,654;1,087;1,718
ObjB-153;0,09;28;153;2,189;86;153;153;0;402,5;43,179;1,214;402,5;43,179;1,214;1,274
ObjB-154;0,265;82;154;3,657;158;154;154;0;413,671;41,512;1,232;413,671;41,512;1,232;1,307
ObjB-155;0,246;76;155;3,432;156;155;155;0;36,921;43,368;0,934;36,921;43,368;0,934;1,119
ObjB-156;0,107;33;156;2,103;78;156;156;0;212,061;41,455;1,818;212,061;41,455;1,818;1,518
ObjB-157;0,068;21;157;1,502;60;157;157;0;334,429;42,381;1;334,429;42,381;1;0,676
ObjB-158;0,294;91;158;3,266;152;158;158;0;376,484;42,593;0,89;376,484;42,593;0,89;1,075
ObjB-159;0,171;53;159;3,544;140;159;159;0;398,755;43,585;1,849;398,755;43,585;1,849;1,838
ObjB-160;0,12;37;160;2,05;92;160;160;0;444,081;43,162;0,703;444,081;43,162;0,703;0,759
ObjB-161;0,01;3;161;0,376;16;161;161;0;452,667;44;0;452,667;44;0;0,232
ObjB-162;0,026;8;162;0,812;30;162;162;0;215,875;43,625;1,125;215,875;43,625;1,125;0,906
ObjB-163;0,178;55;163;3,362;142;163;163;0;418,236;44,218;1,236;418,236;44,218;1,236;1,336
ObjB-164;0,058;18;164;1,212;52;164;164;0;467,333;43,556;0,611;467,333;43,556;0,611;0,643
ObjB-165;0,339;105;165;5,302;220;165;165;0;133,686;42,295;1,924;133,686;42,295;1,924;1,654
ObjB-166;0,165;51;166;3,319;138;166;166;0;142,529;44,098;1,235;142,529;44,098;1,235;1,307
ObjB-167;0,029;9;167;0,876;36;167;167;0;209,222;45,444;0,444;209,222;45,444;0,444;0,42
ObjB-168;0,087;27;168;1,688;66;168;168;0;212,926;44,926;1,111;212,926;44,926;1,111;1,24
ObjB-169;0,1;31;169;2,778;118;169;169;0;242,871;45,129;1,129;242,871;45,129;1,129;1,138
ObjB-170;0,103;32;170;2,275;94;170;170;0;338,969;44,625;1,25;338,969;44,625;1,25;1,039
ObjB-171;0,54;167;171;5,328;230;171;171;0;393,79;46,569;1,617;393,79;46,569;1,617;1,437
ObjB-172;0,252;78;172;3,41;154;172;172;0;28,103;45,756;0,718;28,103;45,756;0,718;1,185
ObjB-173;0,11;34;173;1,971;96;173;173;0;282,853;46,471;0,265;282,853;46,471;0,265;0,756
ObjB-174;0,087;27;174;1,504;64;174;174;0;335,074;46,593;0,815;335,074;46,593;0,815;0,707
ObjB-175;0,006;2;175;0,292;12;175;175;0;350,5;45,5;0;350,5;45,5;0;0,147
ObjB-176;0,036;11;176;0,876;36;176;176;0;73;46,545;0,545;73;46,545;0,545;0,618
ObjB-177;0,204;63;177;2,821;122;177;177;0;105,81;47,048;1,063;105,81;47,048;1,063;1,002
ObjB-178;0,113;35;178;2,004;84;178;178;0;136,429;47,086;0,914;136,429;47,086;0,914;0,975
ObjB-179;0,139;43;179;3,156;138;179;179;0;217,93;47,535;1,674;217,93;47,535;1,674;1,372
ObjB-180;0,233;72;180;3,18;144;180;180;0;330,514;47,306;0,944;330,514;47,306;0,944;1,278
ObjB-181;0,036;11;181;0,879;40;181;181;0;450,909;47,545;0,182;450,909;47,545;0,182;0,529
ObjB-182;0,343;106;182;3,997;182;182;182;0;459,66;47,991;0,953;459,66;47,991;0,953;1,085
ObjB-183;0,407;126;183;7,1;300;183;183;0;119,365;48,286;1,381;119,365;48,286;1,381;1,463
ObjB-184;0,207;64;184;2,747;134;184;184;0;144,406;48,109;0,5;144,406;48,109;0,5;1,1
ObjB-185;0,123;38;185;3,36;138;185;185;0;387,263;47,658;1,474;387,263;47,658;1,474;1,287
ObjB-186;0,032;10;186;1,128;48;186;186;0;21,4;48,2;0,5;21,4;48,2;0,5;0,608
ObjB-187;0,023;7;187;0,73;30;187;187;0;25,571;48,429;0,857;25,571;48,429;0,857;0,618
ObjB-188;0,207;64;188;3,317;134;188;188;0;86,297;48,562;1,609;86,297;48,562;1,609;1,535
ObjB-189;0,068;21;189;1,712;72;189;189;0;205,381;49,333;0,429;205,381;49,333;0,429;0,691
ObjB-190;0,045;14;190;0,862;46;190;190;0;209;49,643;0;209;49,643;0;0,519
